State
"-0.03613557666540146,-0.0005487346788868308,-0.015917155891656876,-3.872387708270253e-07,0.0047349645756185055,1.6885530840227148e-07,1.0,1.0"
"0.0552026741206646,-0.00035003662924282253,-0.002708673710003495,9.761987485035206e-07,-0.005744967609643936,0.0008062774431891739,1.0,1.0"
"0.004483127500861883,-0.001200153841637075,-0.006361810956150293,2.4340599793504225e-06,0.0007629822939634323,-1.0798970606629155e-06,1.0,1.0"
"0.08729982376098633,-0.0009113335399888456,-0.012409638613462448,0.00014199981524143368,0.0015075994888320565,0.0007256304961629212,1.0,1.0"
"-0.007089519407600164,-0.0006428265478461981,-0.0033908213954418898,-4.5408955884340685e-06,-0.0005207595531828701,0.0010088847484439611,1.0,1.0"
"-0.0021427155006676912,-0.001039078226312995,0.0033365506678819656,-7.829289074834378e-07,-0.0010570588055998087,-0.0009680052171461284,1.0,1.0"
"-0.06635389477014542,-0.0005929732578806579,-0.0031900759786367416,9.042065585163073e-07,-0.001702265813946724,0.0009236037731170654,1.0,1.0"
"-0.06255807727575302,-0.0010697627440094948,-0.003093964885920286,1.5639180901416694e-06,-0.00025766395265236497,0.000890377617906779,1.0,1.0"
"-0.03848743438720703,-0.0005945467855781317,-0.03643479570746422,4.031897788081551e-06,0.000386585365049541,-1.824809032768826e-06,1.0,1.0"
"-0.05152549594640732,-0.0013842605985701084,-0.005836138967424631,5.727797997678863e-06,-0.0004874270816799253,-2.5552405986672966e-06,1.0,1.0"
"0.11811275780200958,-0.001995696919038892,-0.002425332088023424,0.0001854143920354545,-0.005154176615178585,0.0006331194890663028,1.0,1.0"
"-0.05212268978357315,-0.0010044598020613194,-0.00950881652534008,4.136699772061547e-06,0.0005552544025704265,-1.8710127278609434e-06,1.0,1.0"
"-0.011448097415268421,-0.0005215549608692527,0.012847480364143848,4.1625682456469804e-08,-0.00646172696724534,5.4919148340104584e-08,1.0,1.0"
"0.043538473546504974,-0.000388267042580992,0.0026579550467431545,2.8806239242840093e-06,0.0074692582711577415,-0.0007885109516791999,1.0,1.0"
"0.05035095289349556,0.00010862111957976595,0.0037081115879118443,8.45369286253117e-05,0.0030733963940292597,-0.0005875644856132567,1.0,1.0"
"-0.07639846950769424,-0.001215031137689948,-0.010431379079818726,-1.4846617091279768e-07,0.00013655963994096965,4.3295408147514536e-08,1.0,1.0"
"0.08750104904174805,-0.0008754634764045477,0.01227259635925293,-1.0047297109849751e-05,-0.001774136326275766,-2.4604773898317944e-06,1.0,1.0"
"0.05240488052368164,-0.00036151648964732885,-0.0033311143051832914,4.484017608774593e-06,-0.00608874810859561,0.0009900634177029133,1.0,1.0"
"0.005754375364631414,-0.0007751488592475653,0.020702356472611427,4.381380676932167e-06,0.0004948124988004565,1.0448214879943407e-06,1.0,1.0"
"-0.23334293067455292,0.009408090263605118,-0.07117585837841034,0.002620652550831437,-0.08510405570268631,-0.009868649765849113,1.0,1.0"
"-0.11289997398853302,-0.0009234571480192244,-0.008381516672670841,0.0007957041379995644,-0.0017857925267890096,-0.0019061740022152662,1.0,1.0"
"0.08728113025426865,-0.0008311891579069197,0.0020146952010691166,-1.6105635950225405e-05,0.0028092905413359404,-0.000654851901344955,1.0,1.0"
"0.11223039776086807,-0.0012151026166975498,-0.014843921177089214,-0.0001985957642318681,-0.0011673137778416276,8.833016181597486e-05,1.0,1.0"
"-0.08565817028284073,-0.0012181067140772939,-0.003483907785266638,-2.680176976355142e-06,0.0006937238504178822,0.0010040070628747344,1.0,1.0"
"-0.08691902458667755,-0.0011830234434455633,-0.0003476639976724982,-3.581239525374258e-06,0.0020989072509109974,0.00010211565677309409,1.0,1.0"
"-0.061638735234737396,-0.0012676024343818426,0.0019214784260839224,-2.9145849111955613e-06,-0.001306205871514976,-0.0005514929071068764,1.0,1.0"
"-0.003492069197818637,-0.0007377052097581327,-0.004129511304199696,-1.601500343895168e-06,0.0023268212098628283,0.0012167461682111025,1.0,1.0"
"-0.034401990473270416,-0.0009618664043955505,-0.013382059521973133,4.0663612708158325e-06,0.0018668683478608727,-1.8326843473914778e-06,1.0,1.0"
"0.04592008516192436,-0.002969267312437296,0.06375278532505035,0.017035065218806267,-0.0114339180290699,0.0587427131831646,1.0,1.0"
"-0.11273298412561417,-0.0009742760448716581,-0.001641086651943624,1.008845356409438e-05,-0.0014704848872497678,0.0004735725524369627,1.0,0.0"
"-0.05748128890991211,-2.0446777853067033e-05,-0.005208432674407959,9.188365766021889e-06,0.006635117810219526,-4.327586793806404e-06,1.0,1.0"
"-0.07007952034473419,-0.001279189600609243,-0.010649396106600761,5.433991191239329e-06,0.0003215521574020386,-2.4314872462127823e-06,1.0,1.0"
